TDet,label,x_m,z_m,CI95_x_lo,CI95_x_hi,CI95_y_lo,CI95_y_hi,CI95_z_lo,CI95_z_hi,TDOA_12,TDOAi_12,XAmp_12,TDOA_13,TDOAi_13,XAmp_13,TDOA_14,TDOAi_14,XAmp_14,TDOA_23,TDOAi_23,XAmp_23,TDOA_24,TDOAi_24,XAmp_24,TDOA_34,TDOAi_34,XAmp_34
739104.675977025,1,-200,20,-300,-150,-150,-150,NaN,NaN,NaN,-0.151808333333333,0.0273127973960097,-0.242166666666667,-0.2325625,0.00828008219518718,NaN,-0.403295833333333,0.00319933427301454,-0.106166666666667,-0.0861166666666667,0.00692324738294518,-0.282083333333333,-0.262283333333333,0.00486464763383072,-0.17575,-0.173983333333333,0.00331093429098613
739104.675979988,1,-200,20,-300,-150,-150,-100,NaN,NaN,NaN,-0.1496875,0.0297914170649121,-0.242083333333333,-0.236370833333333,0.00812966054590703,-0.417916666666667,-0.408783333333333,0.00352241089210963,-0.106166666666667,-0.0920416666666667,0.00686712468478638,-0.282083333333333,-0.269883333333333,0.00524386935890651,-0.175833333333333,-0.175654166666667,0.0031416432721387
739104.67598147,1,-250,20,-400,-200,-100,-100,NaN,NaN,NaN,-0.1475625,0.0292556025898338,-0.242083333333333,-0.240179166666667,0.00738446294527,NaN,-0.414270833333333,0.0032404633957065,-0.106166666666667,-0.0979666666666667,0.00610439552875015,-0.282083333333333,-0.277491666666667,0.00470035017163411,-0.175833333333333,-0.177329166666667,0.00270186971613516
739104.676096285,1,-200,20,-350,-200,-100,-100,NaN,NaN,NaN,-0.145433333333333,0.016909947789332,-0.24075,-0.243975,0.00882008347730033,-0.387916666666667,-0.419758333333333,0.00357288780888544,-0.10775,-0.103891666666667,0.00769992613636263,-0.285666666666667,-0.2851,0.00326474180916729,NaN,-0.179008333333333,0.00348264807772843
739104.676098507,1,-200,20,-350,-150,-100,-100,NaN,NaN,NaN,-0.143545833333333,0.0161390900611537,-0.24075,-0.2436125,0.0100271837387706,-0.467833333333333,-0.421108333333333,0.00358705198114523,-0.107666666666667,-0.1040875,0.00871682725990131,-0.285666666666667,-0.28525,0.00353794226882297,NaN,-0.179229166666667,0.00371266304793924
739104.676113322,1,-200,20,-350,-150,-100,-100,NaN,NaN,-0.133,-0.141679166666667,0.0882463040121376,-0.240833333333333,-0.2432625,0.0525271681795416,NaN,-0.42245,0.00476046038208802,-0.107833333333333,-0.104341666666667,0.0549614526813269,NaN,-0.285383333333333,0.00511220670902527,-0.195416666666667,-0.179825,0.00360214032204956
739104.676119248,1,-200,20,-350,-150,-100,-100,NaN,NaN,-0.1325,-0.139829166666667,0.516562154904946,-0.240833333333333,-0.242908333333333,0.346669265749021,-0.419166666666667,-0.420670833333333,0.17876142396666,-0.108166666666667,-0.104241666666667,0.301027289973003,-0.286583333333333,-0.285904166666667,0.172944296268428,-0.1785,-0.18015,0.105379000734674
739104.676128137,1,-200,20,-350,-150,-100,-100,NaN,NaN,-0.132416666666667,-0.1379625,0.952490292049715,-0.240666666666667,-0.2425625,0.61441610858329,-0.41925,-0.420525,0.338673639126035,-0.108166666666667,-0.104145833333333,0.630388445610596,-0.286833333333333,-0.286416666666667,0.416155427800281,-0.17875,-0.180754166666667,0.230026557389843
739104.676136285,1,-200,20,-350,-150,-100,-100,NaN,NaN,-0.132416666666667,-0.136104166666667,0.936471383096978,-0.240666666666667,-0.242216666666667,0.601749294393643,-0.41925,-0.420645833333333,0.333123415476535,-0.108166666666667,-0.104054166666667,0.617819935857599,-0.286833333333333,-0.286933333333333,0.410847485782678,-0.17875,-0.181070833333333,0.227800628371772
739104.676142951,1,-200,20,-300,-150,-100,-100,NaN,NaN,-0.132416666666667,-0.1341875,0.871654437177648,-0.240666666666667,-0.2416,0.560181601899035,-0.41925,-0.420629166666667,0.311603676309158,-0.108166666666667,-0.106341666666667,0.582274022286188,-0.286833333333333,-0.287466666666667,0.387927530153696,-0.17875,-0.181395833333333,0.215664440858499
739104.676145174,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.132333333333333,-0.132275,1.12418872160537,-0.240666666666667,-0.2409875,0.756644282178589,-0.41925,-0.420491666666667,0.424827691245101,-0.10825,-0.108633333333333,0.756010611418962,-0.286916666666667,-0.287733333333333,0.489708303343524,-0.17875,-0.181854166666667,0.287410874653046
739104.676152581,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.13225,-0.132029166666667,1.00325641552873,-0.240666666666667,-0.240916666666667,0.662330875604876,-0.41925,-0.420529166666667,0.368674735289372,-0.10825,-0.109079166666667,0.644097614816736,-0.287,-0.288029166666667,0.424195640702469,-0.178833333333333,-0.182095833333333,0.241429039121768
739104.676159988,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.132166666666667,-0.131920833333333,0.603685981889844,-0.2405,-0.240854166666667,0.406873355260914,-0.419333333333333,-0.420783333333333,0.235926847447582,-0.10825,-0.109308333333333,0.431148256351538,-0.287083333333333,-0.2885375,0.312004824584683,-0.178916666666667,-0.1824125,0.174146431180593
