Date,Time,TDOA_1,TDOA_2,TDOA_3,TDOA_4,TDOA_5,TDOA_6,TDOA_7,TDOA_8,TDOA_9,TDOA_10,XAmp_1,XAmp_2,XAmp_3,XAmp_4,XAmp_5,XAmp_6,XAmp_7,XAmp_8,XAmp_9,XAmp_10
23-May-04,04:11:07.775,-0.141583333333333,0.00708333333333333,0.159166666666667,NaN,0.149,0.300333333333333,0.132,0.135416666666667,-0.0174166666666667,NaN,0.00557267616689046,0.00160229281592953,0.00428514639960618,0.00357006309159723,0.0019070698743144,0.00629686392574031,0.00477223704051592,0.00156977216175931,0.00452005565410483,0.00344970716060791
23-May-04,04:11:12.703,-0.1415,0.00766666666666667,0.159166666666667,NaN,0.149333333333333,0.30075,0.1315,0.135833333333333,-0.0176666666666667,-0.16925,0.00259598059908717,0.000895091371011159,0.00167022544238661,0.00164306145589852,0.00154804015107194,0.00222155021863993,0.00304729383563125,0.00108030598384497,0.00268669211788793,0.00165852406190283
23-May-04,04:11:13.855,-0.1415,0.008,0.159416666666667,NaN,0.15,0.301,0.13225,0.135333333333333,-0.0175833333333333,-0.169333333333333,0.003194165955281,0.00119204674574768,0.00275158867579762,0.00233723009670522,0.00144916784953875,0.00299603047225237,0.00347998514849402,0.00147186601034104,0.00334692033228234,0.0029998029602942
23-May-04,04:11:14.751,-0.1415,0.008,0.160083333333333,NaN,0.149916666666667,0.301333333333333,0.14475,0.135083333333333,-0.0178333333333333,NaN,0.00319295240152687,0.000946510501966363,0.00139529343364284,0.00222437204418734,0.00154240767667625,0.00136084138364161,0.00351432063481817,0.000806271831930422,0.00268292073675504,0.00134566162139809
23-May-04,04:11:16.095,-0.141583333333333,0.00833333333333333,0.159166666666667,NaN,0.156583333333333,0.30025,0.132166666666667,NaN,-0.0176666666666667,-0.1555,0.00187885704639088,0.000439203628531079,0.00113236139993497,0.000972400560972927,0.000773327959569685,0.00176038658488137,0.00154243720597902,0.000554310307555202,0.00148275101598494,0.00128051103373637
23-May-04,04:11:18.975,-0.141583333333333,0.0156666666666667,0.159,NaN,0.156916666666667,0.300416666666667,0.132416666666667,NaN,-0.0175,NaN,0.00703815473932215,0.0024903688321754,0.00439389438250048,0.00365763628096859,0.00350161140824137,0.00690846959537881,0.00465664702926719,0.00210837282423329,0.00632472202918342,0.00412839920893721
23-May-04,04:11:21.343,-0.141583333333333,0.00833333333333333,0.159333333333333,NaN,0.156333333333333,0.301,0.132083333333333,NaN,-0.0171666666666667,NaN,0.00120252655467962,0.000438165761401518,0.000954617460932807,0.000747056433353175,0.000758255101489366,0.00135184713494507,0.00120840900862077,0.000627600988218192,0.00134208590045448,0.000892915593130185
23-May-04,04:11:28.127,-0.141583333333333,0.00725,0.15925,NaN,0.157166666666667,0.300666666666667,NaN,NaN,-0.0176666666666667,NaN,0.00610390954593202,0.00178467933593857,0.00444748915126851,0.00349446022791393,0.00273997039972498,0.00671780090891287,0.004326550052061,0.00157835749170037,0.00543039083866253,0.00434684379138088
23-May-04,04:11:30.495,-0.141583333333333,0.0156666666666667,0.15925,NaN,0.157,0.3005,NaN,NaN,-0.0175833333333333,NaN,0.00512593091214315,0.00172915306848858,0.00345841690766998,0.00295794155433529,0.00259447216223889,0.0049545743415344,0.00404799399445856,0.00187048790175307,0.00454677788183649,0.00347353565869222
23-May-04,04:11:32.991,-0.141333333333333,NaN,0.159,NaN,NaN,0.300916666666667,0.131833333333333,NaN,-0.0173333333333333,NaN,0.0011992751147523,0.000423488840534067,0.0010012003895152,0.000743027012494486,0.000516754065323166,0.00130918522863696,0.00100492587388917,0.000563921264097934,0.000836289952794833,0.000794929409794829
23-May-04,04:11:35.423,-0.141416666666667,0.0158333333333333,0.15925,NaN,NaN,0.300916666666667,0.132,NaN,-0.0179166666666667,NaN,0.00131607863498603,0.000460167108116833,0.00116795939133992,0.000894054699035783,0.000566152692861466,0.00160718947596733,0.0012369859603517,0.000507998493372702,0.00114758957267629,0.00100607352751427
23-May-04,04:11:36.831,-0.141666666666667,0.00758333333333333,0.15925,NaN,NaN,0.300583333333333,0.13225,NaN,-0.0175,NaN,0.00212324020392897,0.000773853117698562,0.00188416146000428,0.00134729879989626,0.000706528570892908,0.00206988678778917,0.00168093085537333,0.000793974601081524,0.00189407242277889,0.00132967270988463
23-May-04,04:11:40.927,-0.141333333333333,NaN,NaN,NaN,NaN,0.30025,0.14425,0.13725,NaN,-0.168916666666667,0.00180203414353438,0.000794753319031131,0.0016786960766307,0.00177831888338797,0.00104518855889526,0.00236950858139735,0.00306684628569449,0.00112925934997722,0.00200364036522294,0.00241721518402604
23-May-04,04:11:45.983,-0.1415,0.008,0.15875,NaN,0.149333333333333,0.30075,0.1315,NaN,-0.0168333333333333,NaN,0.00128473066494307,0.00056052999800253,0.00109399084177887,0.00101539135674504,0.0004897536062605,0.00136397474260863,0.00102629233925555,0.000547141277553934,0.00110517575269004,0.0011370534327554
23-May-04,04:11:52.831,-0.1415,NaN,0.159416666666667,0.00166666666666667,NaN,0.3005,0.14375,0.137083333333333,-0.0178333333333333,-0.157,0.00244572805376111,0.000735727282972569,0.0026402687501526,0.00271800944810453,0.00126367740905022,0.00388236866072756,0.00417888434820209,0.0011179922733462,0.00235427418955478,0.00374659201392441
23-May-04,04:11:55.647,-0.141833333333333,NaN,0.158333333333333,NaN,0.150083333333333,0.3,NaN,0.13575,-0.0178333333333333,-0.169333333333333,0.000953400619179738,0.0006094691532726,0.000816207630005974,0.00106927693795239,0.00079288964267362,0.0014197548638057,0.00137614080018466,0.000742755822432567,0.00088499918060474,0.00150429190521776
23-May-04,04:11:58.079,-0.141583333333333,0.00783333333333333,0.159083333333333,NaN,0.149083333333333,0.300583333333333,0.143916666666667,0.151,-0.0176666666666667,-0.169083333333333,0.00281171348327377,0.0010193738193168,0.0025243747863468,0.00185518396531653,0.000971652603855218,0.00323928529762574,0.00276697930036865,0.000770540136167316,0.00285920755184588,0.00201539822309847
23-May-04,04:12:03.775,-0.141666666666667,NaN,NaN,NaN,NaN,NaN,0.132166666666667,NaN,-0.00641666666666667,NaN,0.00284593040987037,0.000883059299642452,0.00281092205704142,0.002416854904758,0.00118523097634733,0.00391324422938254,0.00336508266507915,0.00143849152014261,0.00301175994371292,0.00329884883467595
23-May-04,04:12:18.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000309621408340786,0.000307228436625499,0.000345668931309445,0.000518207239039246,0.000361435274549414,0.000329779032373925,0.000391909489632991,0.000419893280865391,0.000397155619571734,0.000510203891192781
23-May-04,04:12:28.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000625438213764704,0.000509422301236438,0.000533420851080142,0.000629703992272927,0.000621651272029614,0.000715326065171571,0.000846801633588308,0.000982348254948003,0.000770215987451651,0.000812010676585443
23-May-04,04:12:36.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00908333333333333,NaN,0.000337908997164077,0.000477717700279263,0.000362782503028089,0.000446043698280414,0.000559799535982497,0.000482176852469959,0.000479143272254941,0.00047774355784578,0.000571972820553063,0.00053281136354762
23-May-04,04:12:36.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000410309145185718,0.000491938369273135,0.000358604457353471,0.000517425737506403,0.000569392997120917,0.00058133324663393,0.00055603444149566,0.000566965644838511,0.000666880473766926,0.00059586026756051
23-May-04,04:12:39.487,-0.142416666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000480935177134222,0.000587918808596599,0.00057869385674112,0.000652984863806583,0.000894697327033906,0.000753940587922258,0.000756007563504874,0.00101827945455786,0.0013739285195195,0.000932638713048284
23-May-04,04:12:49.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00075357557272266,0.000532946283021042,0.000508463266877846,0.000672021309905434,0.000927257216465144,0.000681435897383258,0.000962931723686735,0.000831389483544708,0.00110538239138226,0.00135421196857484
23-May-04,04:12:57.471,NaN,NaN,NaN,NaN,NaN,NaN,0.130083333333333,NaN,NaN,-0.159333333333333,0.0025162916844994,0.00126439334072305,0.000963510693325981,0.00223237240321502,0.00124532434846384,0.000953114720529111,0.00193861937047485,0.00111760715930538,0.00186227558922996,0.00138322728529808
23-May-04,04:13:02.719,-0.141666666666667,0.0148333333333333,NaN,-0.0035,0.1565,NaN,0.138083333333333,NaN,-0.0115833333333333,-0.169,0.00190395063974971,0.00104605558665131,0.000454596728524346,0.00208133952889285,0.0017888664134782,0.00114317889876813,0.00408257188983669,0.000586343587762741,0.002274137537871,0.00124038553333056
23-May-04,04:13:04.383,NaN,NaN,NaN,NaN,NaN,NaN,0.143833333333333,NaN,NaN,NaN,0.000356780031413816,0.000284929292378674,0.00039191132965878,0.000394602605204542,0.000407960325412209,0.000525107185475232,0.000507748021935573,0.000459003770632975,0.000509237987643472,0.000812157430042157
23-May-04,04:13:05.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00338033414796719,0.00130115795528891,0.00200590807948695,0.00235978313897416,0.00138220078486411,0.00212847603770321,0.00296892409901597,0.00159176757348126,0.00175087398740524,0.00258532871256561
23-May-04,04:13:07.839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00161517120622633,0.000694321067407055,0.000853945573996606,0.00140115894649593,0.00100771789946716,0.00168095930128776,0.00247346515286636,0.000878174431419695,0.00101181798756843,0.00152559627975441
23-May-04,04:13:10.079,-0.141666666666667,NaN,NaN,-0.00341666666666667,0.164083333333333,NaN,0.131416666666667,NaN,-0.0168333333333333,NaN,0.00142301351663282,0.000518252572956102,0.000556611089156753,0.000938152314864174,0.0011014921559118,0.000681954649746122,0.00126654803665894,0.000781629632516864,0.00166913716053449,0.00122511065480409
23-May-04,04:13:11.167,-0.141833333333333,NaN,NaN,NaN,0.164083333333333,NaN,0.13175,NaN,-0.0168333333333333,NaN,0.00112368921771699,0.000628243457217375,0.00103232433269662,0.00111194942468885,0.000942299548406792,0.00172263888177772,0.00168393490315786,0.000991462023462347,0.0015313411001722,0.00216700792491787
23-May-04,04:13:13.279,-0.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.159,0.00672136002042955,0.00189739166888061,0.00215492480232229,0.00223166779636309,0.00395306601739383,0.00389187847706175,0.00388682944479307,0.00211719227700167,0.00175389539995733,0.00302767180844264
23-May-04,04:13:13.215,-0.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.159083333333333,0.00501916741252086,0.00144248112128348,0.00159567092210947,0.00211429217359643,0.00285108021232463,0.00304484120993628,0.00332304731661253,0.00185739776325568,0.00153691350244673,0.0028759801216801
23-May-04,04:13:16.223,-0.142083333333333,0.0139166666666667,NaN,-0.00266666666666667,0.152666666666667,0.302333333333333,0.139333333333333,0.14625,-0.0128333333333333,-0.159166666666667,0.00249699835119348,0.000736527794221018,0.000670980447293118,0.000743737779855647,0.00138451351172712,0.0017658486427579,0.0016438581362954,0.000908739800142052,0.00131906001975837,0.00093245990844749
23-May-04,04:13:16.991,-0.142083333333333,0.0139166666666667,0.157583333333333,-0.00266666666666667,NaN,0.302416666666667,0.139416666666667,NaN,NaN,NaN,0.00290942491555585,0.000736876629768992,0.000524980378449359,0.000721899246242813,0.00162048717320615,0.00147024253135108,0.00170113207654606,0.000778202087314171,0.0011525140272554,0.000911855310738782
23-May-04,04:13:17.119,-0.142083333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00292013859609964,0.000713312154465646,0.000461917693554946,0.000566108506096522,0.00153622321565734,0.00106537190417045,0.00123688983979957,0.000743478542308826,0.000805279893789378,0.00059200771928911
23-May-04,04:13:18.271,-0.141833333333333,0.00908333333333333,NaN,0.00275,0.15075,NaN,0.1445,NaN,NaN,NaN,0.00671399271197232,0.00308888956464307,0.00158394746943686,0.00494472421425215,0.00634003507851112,0.00223727389804945,0.00974215559710304,0.00129780547220553,0.00584082768852641,0.00281220747466831
23-May-04,04:13:19.359,-0.14175,0.0149166666666667,NaN,0.00275,0.156583333333333,NaN,0.138666666666667,NaN,-0.0173333333333333,NaN,0.00973970789642654,0.00412512566721521,0.00197430445228546,0.00693621860495894,0.00810092795843061,0.00293112225510746,0.0137671859752036,0.00193896406187104,0.00738731915056703,0.0033764388610521
23-May-04,04:13:20.575,-0.141833333333333,0.01475,NaN,0.00275,0.156583333333333,NaN,0.13875,0.15,-0.0174166666666667,NaN,0.0219095495504725,0.0103786876700132,0.00289832451315951,0.0179404690626072,0.0206444707628559,0.00639133549748089,0.0390733947719557,0.00325291090861793,0.0237284086087296,0.00692695854619372
23-May-04,04:13:23.839,-0.142083333333333,NaN,NaN,NaN,NaN,NaN,0.135583333333333,NaN,NaN,NaN,0.00230662668537571,0.000843180193216206,0.000884706844916783,0.00139671124375767,0.00129333343014952,0.00156151417183358,0.00283301943404075,0.00128247990595478,0.00120921352702247,0.00135564546399201
23-May-04,04:13:24.607,-0.142083333333333,NaN,NaN,NaN,NaN,NaN,0.135666666666667,NaN,NaN,NaN,0.00197688939988811,0.00063372054864657,0.000737544688536538,0.00111406573384478,0.00107669762967769,0.00129918178695771,0.00235992079480258,0.00102547029058761,0.00107847298333467,0.00121034089459726
23-May-04,04:13:26.015,-0.141833333333333,0.0144166666666667,NaN,-0.00291666666666667,0.15625,0.3025,0.139,NaN,-0.0170833333333333,-0.162666666666667,0.00544545864619403,0.0022250908307022,0.000833334419101506,0.0028918172421314,0.00482079493726642,0.00239737967167556,0.00658008020490596,0.00192573251262245,0.00397343448848138,0.00297117993615642
23-May-04,04:13:26.079,-0.141833333333333,0.0144166666666667,NaN,-0.00291666666666667,0.15625,0.3025,0.139,NaN,-0.0170833333333333,-0.16275,0.00582418948598488,0.00239186281167259,0.000865234946384403,0.00305999266407623,0.00516546301875129,0.00258235739897542,0.00703362037252395,0.00206974991878056,0.00423885960509209,0.00313683124553281
23-May-04,04:13:26.335,-0.141833333333333,0.0144166666666667,NaN,-0.00283333333333333,0.15625,0.3025,0.139,NaN,-0.0170833333333333,-0.162666666666667,0.00570042880833836,0.00232606224052954,0.000928618291111362,0.00298187775349893,0.00500790383165989,0.00254791285359141,0.00688866039490133,0.00201404644062234,0.00410187163717047,0.00313671700843418
23-May-04,04:13:27.743,-0.141833333333333,0.0143333333333333,NaN,-0.00275,0.156166666666667,0.3025,0.139166666666667,0.146166666666667,-0.01675,-0.162666666666667,0.00500576089393107,0.00161804890956789,0.000967449664564244,0.0027886033216418,0.00367326362616459,0.00234469920564175,0.00668962911991039,0.00152740450963087,0.00495590538881661,0.00258195177223013
23-May-04,04:13:30.111,-0.142,0.0101666666666667,NaN,0.00266666666666667,NaN,NaN,0.144583333333333,NaN,-0.0174166666666667,NaN,0.0104232926385419,0.00352521498903314,0.00133786260068662,0.00627462664280299,0.00878280293813333,0.00353755459389004,0.0158124364103879,0.00175607838233298,0.0080900308411889,0.00284230672235243
23-May-04,04:13:30.111,-0.142,0.0101666666666667,NaN,0.00266666666666667,NaN,NaN,0.144583333333333,NaN,-0.0174166666666667,NaN,0.0122022659960538,0.00409318795752211,0.00165159402051895,0.00734398139790007,0.0101762505214807,0.00412758243769041,0.0183371630970335,0.00217290039967322,0.00948874183930899,0.00326088679536679
23-May-04,04:13:34.079,-0.142333333333333,NaN,NaN,NaN,NaN,NaN,0.131,0.138333333333333,NaN,NaN,0.00140103265983947,0.000677300916760665,0.000563345427322693,0.000610105767438363,0.00103884295672271,0.000720374130775272,0.00092244618619701,0.000872736281022303,0.000770665415992524,0.000822814377031377
23-May-04,04:13:35.999,-0.141916666666667,0.0141666666666667,NaN,-0.00283333333333333,0.15625,0.302333333333333,0.139166666666667,NaN,-0.0169166666666667,NaN,0.00401515969983864,0.00117408907306524,0.00106666713276228,0.00265221225674018,0.00271214784387287,0.00183229202746825,0.00525624974891496,0.00104268103132326,0.00367190494255724,0.00211741741504237
23-May-04,04:13:36.127,-0.141916666666667,0.0141666666666667,NaN,-0.00283333333333333,0.15625,0.302333333333333,0.139166666666667,NaN,-0.0169166666666667,NaN,0.00426853149498148,0.00128155395909747,0.00111736335421258,0.00287948767289332,0.00289215077399912,0.00192425592694237,0.00562663489651513,0.00115550555900479,0.00395641102439318,0.00225223699379805
23-May-04,04:13:36.703,-0.141916666666667,0.0144166666666667,0.160166666666667,-0.00291666666666667,0.156333333333333,0.302,0.139,0.150083333333333,-0.0170833333333333,-0.162833333333333,0.00685407334937986,0.00316778211190962,0.00165035039792178,0.00649646829496812,0.00590507519342377,0.00288531986234884,0.0108583365337991,0.00192293783179347,0.00951075981824119,0.00480290344996234
23-May-04,04:13:37.855,-0.141833333333333,0.0145,NaN,-0.00291666666666667,0.156333333333333,0.302166666666667,0.139,0.150333333333333,-0.0171666666666667,-0.162916666666667,0.00587458085147016,0.00220644831927002,0.000808496064246809,0.00451456092353655,0.0051206919191687,0.00257773858511469,0.0093889503288033,0.00144944854319957,0.00632561503632921,0.00263523782409387
23-May-04,04:13:40.351,-0.142,0.00866666666666667,NaN,-0.00291666666666667,NaN,NaN,NaN,0.140416666666667,NaN,-0.161916666666667,0.0191300314607807,0.00445192193467975,0.00262157283727068,0.0105329281587382,0.0109939128462213,0.00620375560425772,0.0273138317530953,0.00345566975947718,0.0133071782910809,0.00570546093045722
23-May-04,04:13:40.287,-0.141916666666667,0.00866666666666667,NaN,-0.00291666666666667,NaN,NaN,NaN,0.140333333333333,NaN,-0.161916666666667,0.0214605496506181,0.00506212603580463,0.00291898353825356,0.011807022008275,0.0124077252245322,0.00691734037133642,0.0305575450126623,0.00393712881292913,0.0148768462959442,0.00617776283629366
23-May-04,04:13:43.999,-0.142083333333333,NaN,NaN,0.00075,NaN,NaN,NaN,NaN,-0.0128333333333333,NaN,0.00176385961367529,0.00081728637474842,0.00061349317858612,0.000558269590766888,0.00140412087065637,0.00159365532866007,0.00156792912089727,0.00114536840825417,0.00144618182520741,0.000948429916635145
23-May-04,04:13:44.127,-0.142083333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00196034686814635,0.0009583723901073,0.000766274157369422,0.000630440455869709,0.00169433807072047,0.00178988819074529,0.00174607708628153,0.00122840234454911,0.00153313905883674,0.00114073012921893
23-May-04,04:13:46.175,-0.141916666666667,0.01425,0.160416666666667,-0.00283333333333333,0.156166666666667,0.302333333333333,0.139166666666667,0.14625,-0.017,-0.162583333333333,0.00856483336830495,0.00323605505104424,0.00156599636081773,0.00515265232767994,0.00726962757222848,0.0040971659007036,0.0123641996015212,0.00213028271460294,0.00758017313632121,0.00436460579553905
23-May-04,04:13:47.967,-0.141833333333333,0.01425,0.160583333333333,-0.00283333333333333,0.156166666666667,0.302583333333333,0.139083333333333,NaN,-0.0125833333333333,-0.162833333333333,0.00669892296879127,0.00314956665550475,0.00114051200071581,0.00442080411113175,0.0069301250812781,0.00356009214381135,0.0111824038493008,0.00278621760257695,0.0087200072105652,0.00445559841307163
23-May-04,04:13:50.783,-0.141833333333333,NaN,NaN,NaN,0.162083333333333,NaN,NaN,NaN,NaN,NaN,0.0284823214142969,0.0118293342981917,0.00397893126202233,0.0237125134958636,0.0256581927196234,0.00989544659150337,0.0639131946320658,0.00921052598562073,0.0416839842137804,0.0163656247343148
23-May-04,04:13:50.783,-0.141833333333333,NaN,NaN,NaN,0.162083333333333,NaN,NaN,NaN,NaN,NaN,0.0254939350677941,0.0105845796196438,0.00352612577685265,0.0212251713943942,0.022969141571724,0.0088335057353743,0.0571916556140449,0.0082375245980801,0.0372683388973128,0.0146658795025966
23-May-04,04:13:54.495,-0.142,NaN,NaN,-0.00275,0.167916666666667,0.302083333333333,0.139333333333333,0.146083333333333,-0.013,-0.159166666666667,0.00682426168362982,0.00132209101104321,0.00191336310876727,0.00214948557300713,0.0036919737246186,0.00447019377311499,0.00536859093491657,0.00252518942221426,0.00267987380958582,0.00346455637236819
